Store,Date,Temperature,Fuel_Price,CPI,Weekly_Sales
38,18-05-2012,84.51,4.11,131.0983226,412314.71
38,25-05-2012,83.84,4.293,131.0287742,422810.12
38,1/6/2012,78.11,4.277,130.9592258,435579.7
38,8/6/2012,84.83,4.103,130.8896774,448110.25
38,15-06-2012,85.94,4.144,130.8295333,430222.07
38,22-06-2012,91.61,4.014,130.7929,405938.35
38,29-06-2012,90.47,3.875,130.7562667,404634.36
38,6/7/2012,89.13,3.765,130.7196333,471086.22
38,13-07-2012,95.61,3.723,130.683,416036.75
38,20-07-2012,85.53,3.726,130.7012903,441683.74
38,27-07-2012,93.47,3.769,130.7195806,407186.47
38,3/8/2012,88.16,3.76,130.737871,469311.17
38,10/8/2012,95.91,3.811,130.7561613,436690.13
38,17-08-2012,94.87,4.002,130.7909677,411866.46
38,24-08-2012,85.32,4.055,130.8381613,397428.22
38,31-08-2012,89.78,4.093,130.8853548,424904.95
38,7/9/2012,88.52,4.124,130.9325484,490274.82
38,14-09-2012,83.64,4.133,130.9776667,430944.39
38,21-09-2012,82.97,4.125,131.0103333,409600.98
38,28-09-2012,81.22,3.966,131.043,398468.08
38,5/10/2012,81.61,3.966,131.0756667,458479.01
38,12/10/2012,71.74,4.468,131.1083333,437320.66
38,19-10-2012,68.66,4.449,131.1499677,428806.46
38,26-10-2012,65.95,4.301,131.1930968,417290.38
39,5/2/2010,44.3,2.572,209.8529663,1230596.8
39,12/2/2010,44.58,2.548,209.9970208,1266229.07
39,19-02-2010,43.96,2.514,210.0451024,1230591.97
39,26-02-2010,49.79,2.561,210.0771885,1168582.02
39,5/3/2010,50.93,2.625,210.1092746,1266254.21
39,12/3/2010,61.88,2.667,210.1413607,1244391.83
39,19-03-2010,58.62,2.72,209.9803208,1301590.13
39,26-03-2010,54.83,2.732,209.7870932,1235094.66
39,2/4/2010,63.31,2.719,209.5938656,1463942.62
39,9/4/2010,68.15,2.77,209.400638,1327035.27
39,16-04-2010,66.33,2.808,209.2691428,1242874.98
39,23-04-2010,67.64,2.795,209.2199574,1280231.85
39,30-04-2010,70.03,2.78,209.170772,1263836.59
39,7/5/2010,74.86,2.835,209.1215867,1355704.21
39,14-05-2010,77.49,2.854,209.118536,1226997.7
39,21-05-2010,76.67,2.826,209.3922937,1350673.98
39,28-05-2010,80.22,2.759,209.6660514,1365541.59
39,4/6/2010,79.83,2.705,209.9398091,1512207.95
39,11/6/2010,81.78,2.668,210.2135668,1371405.33
39,18-06-2010,83.96,2.637,210.2108417,1368312.45
39,25-06-2010,83.24,2.653,210.0975233,1280414.8
39,2/7/2010,81.35,2.669,209.984205,1352547.7
39,9/7/2010,81.1,2.642,209.8708867,1330473.47
39,16-07-2010,83.86,2.623,209.8630532,1339811.68
39,23-07-2010,82.2,2.608,209.9958663,1314651.83
39,30-07-2010,80.99,2.64,210.1286794,1308222.24
39,6/8/2010,84.92,2.627,210.2614925,1409989.67
39,13-08-2010,85.66,2.692,210.3943056,1371465.66
39,20-08-2010,85.73,2.664,210.3617581,1471816.52
39,27-08-2010,84.31,2.619,210.3292106,1417515.93
39,3/9/2010,82.13,2.577,210.2966631,1345167.61
39,10/9/2010,79.94,2.565,210.2641156,1279666.47
39,17-09-2010,81.83,2.582,210.2924504,1252915.43
39,24-09-2010,78.5,2.624,210.3664469,1199449.54
39,1/10/2010,72.74,2.603,210.4404433,1219583.91
39,8/10/2010,64.8,2.633,210.5144398,1286598.59
39,15-10-2010,69.96,2.72,210.5805944,1238742
39,22-10-2010,71.73,2.725,210.6271444,1261109.01
39,29-10-2010,75.14,2.716,210.6736944,1294769.08
39,5/11/2010,61.62,2.689,210.7202444,1293707.19
39,12/11/2010,62.21,2.728,210.7667944,1291398.71
39,19-11-2010,55.5,2.771,210.65429,1370659.54
39,26-11-2010,67.75,2.735,210.5152765,2149355.2
39,3/12/2010,53.55,2.708,210.376263,1431910.98
39,10/12/2010,50.81,2.843,210.2372494,1630564.48
39,17-12-2010,55.31,2.869,210.1787224,1842172.46
39,24-12-2010,58.86,2.886,210.1805602,2495489.25
39,31-12-2010,52.45,2.943,210.182398,1230012.16
39,7/1/2011,52.74,2.976,210.1842358,1224475.12
39,14-01-2011,41.74,2.983,210.2379731,1193199.39
39,21-01-2011,50.25,3.016,210.6031072,1243370.74
39,28-01-2011,47.94,3.01,210.9682412,1158698.44
39,4/2/2011,45.96,2.989,211.3333753,1343773.94
39,11/2/2011,40.34,3.022,211.6985093,1227893.89
39,18-02-2011,58.2,3.045,212.0063522,1335233.74
39,25-02-2011,67.77,3.065,212.2912786,1240921.19
39,4/3/2011,63.56,3.288,212.576205,1316385.43
39,11/3/2011,58.35,3.459,212.8611313,1283716.81
39,18-03-2011,65.28,3.488,213.1096787,1348410.05
39,25-03-2011,71.17,3.473,213.3436744,1284334.79
39,1/4/2011,66.57,3.524,213.5776701,1316849.36
39,8/4/2011,69.45,3.622,213.8116658,1350646.16
39,15-04-2011,73.19,3.743,214.026217,1348031.55
39,22-04-2011,74.98,3.807,214.1921572,1563140.85
39,29-04-2011,76.47,3.81,214.3580974,1379651.87
39,6/5/2011,68.75,3.906,214.5240376,1370920.87
39,13-05-2011,77.39,3.899,214.6899778,1325022.77
39,20-05-2011,73.31,3.907,214.465412,1373907.21
39,27-05-2011,82.1,3.786,214.2408462,1406124.14
39,3/6/2011,83.59,3.699,214.0162805,1541745.59
39,10/6/2011,82.75,3.648,213.7917147,1442092.08
39,17-06-2011,85.21,3.637,213.7481256,1451392.67
39,24-06-2011,84.06,3.594,213.8402689,1363167.95
39,1/7/2011,84.93,3.524,213.9324122,1429829.36
39,8/7/2011,84.33,3.48,214.0245556,1414564.53
39,15-07-2011,85.96,3.575,214.1083654,1380257.12
39,22-07-2011,84.6,3.651,214.1713416,1416005.59
39,29-07-2011,86.24,3.682,214.2343177,1426418.53
39,5/8/2011,87.73,3.684,214.2972939,1518790.89
39,12/8/2011,88.27,3.638,214.3602701,1514055.97
39,19-08-2011,87.93,3.554,214.4239935,1629066.9
39,26-08-2011,86.49,3.523,214.4878416,1573898.63
39,2/9/2011,88.65,3.533,214.5516896,1465089.85
39,9/9/2011,79.15,3.546,214.6155376,1429345.86
39,16-09-2011,83.11,3.526,214.7934111,1372500.63
39,23-09-2011,78.75,3.467,215.1233185,1338657.95
39,30-09-2011,81.51,3.355,215.4532259,1311775.83
39,7/10/2011,71.68,3.285,215.7831333,1443884.39
39,14-10-2011,73.79,3.274,216.0885258,1384721.84
39,21-10-2011,67.65,3.353,216.2468287,1465283.29
39,28-10-2011,71.05,3.372,216.4051315,1472663.1
39,4/11/2011,58.04,3.332,216.5634344,1553629.59
39,11/11/2011,63.11,3.297,216.7217373,1456957.38
39,18-11-2011,66.09,3.308,216.9395861,1510397.27
39,25-11-2011,66.36,3.236,217.1812533,2338832.4
39,2/12/2011,53.14,3.172,217.4229206,1632894.58
39,9/12/2011,49.36,3.158,217.6645878,1781528.77
39,16-12-2011,58.58,3.159,217.8781339,1991824.05
39,23-12-2011,54.62,3.112,218.0541851,2554482.84
39,30-12-2011,47.6,3.129,218.2302364,1537139.56
39,6/1/2012,55.83,3.157,218.4062876,1478537.93
39,13-01-2012,54.66,3.261,218.5823389,1369125.37
39,20-01-2012,58.04,3.268,218.6755292,1394841.03
39,27-01-2012,60.65,3.29,218.7687195,1320301.61
39,3/2/2012,60.69,3.36,218.8619099,1396150.15
39,10/2/2012,52.89,3.409,218.9551002,1442988.44
39,17-02-2012,52.75,3.51,219.1148297,1511041.69
39,24-02-2012,61.1,3.555,219.3244636,1412065.04
39,2/3/2012,64.05,3.63,219.5340975,1453047.02
39,9/3/2012,61.64,3.669,219.7437314,1470764.35
39,16-03-2012,65.81,3.734,219.8956335,1522421.07
39,23-03-2012,67.91,3.787,219.9705599,1469593.37
39,30-03-2012,69.11,3.845,220.0454862,1499727.02
39,6/4/2012,73.49,3.891,220.1204125,1764847.94
39,13-04-2012,71.59,3.891,220.1953389,1580732.73
39,20-04-2012,70.04,3.877,220.2483937,1433391.04
39,27-04-2012,69.11,3.814,220.3014485,1456997.2
39,4/5/2012,77.15,3.749,220.3545033,1512227.34
39,11/5/2012,75.52,3.688,220.4075581,1470792.41
39,18-05-2012,72.36,3.63,220.4252149,1522978.54
39,25-05-2012,78.31,3.561,220.4287124,1596036.66
39,1/6/2012,80.33,3.501,220.4322099,1640476.77
39,8/6/2012,81.12,3.452,220.4357073,1623442.24
39,15-06-2012,81.33,3.393,220.4494148,1587499.82
39,22-06-2012,79.84,3.346,220.4886472,1532316.79
39,29-06-2012,85.72,3.286,220.5278796,1492388.98
39,6/7/2012,81.05,3.227,220.567112,1659221.99
39,13-07-2012,78.16,3.256,220.6063444,1471261.76
39,20-07-2012,80.32,3.311,220.6148749,1582168.27
39,27-07-2012,82.89,3.407,220.6234054,1487797.54
39,3/8/2012,84.05,3.417,220.6319358,1608277.74
39,10/8/2012,83.47,3.494,220.6404663,1641867.92
39,17-08-2012,84.72,3.571,220.7199609,1720221.91
39,24-08-2012,80.49,3.62,220.8526787,1724669.75
39,31-08-2012,83.72,3.638,220.9853964,1710923.94
39,7/9/2012,83.71,3.73,221.1181142,1609811.75
39,14-09-2012,76.71,3.717,221.2601207,1447614.08
39,21-09-2012,73.58,3.721,221.4578604,1555672.51
39,28-09-2012,78.04,3.666,221.6556,1495607.07
39,5/10/2012,72.05,3.617,221.8533396,1574408.67
39,12/10/2012,69.88,3.601,222.0510793,1494417.07
39,19-10-2012,71.45,3.594,222.0951719,1577486.33
39,26-10-2012,72.9,3.506,222.1136566,1569502
40,5/2/2010,14.48,2.788,131.5279032,1001943.8
40,12/2/2010,20.84,2.771,131.5866129,955338.29
40,19-02-2010,27.84,2.747,131.637,916289.2
40,26-02-2010,33.32,2.753,131.686,863917.41
40,5/3/2010,34.78,2.766,131.735,990152.28
40,12/3/2010,35.1,2.805,131.784,899352.4
40,19-03-2010,40.54,2.834,131.8242903,894865.3
40,26-03-2010,39.51,2.831,131.863129,873354.58
40,2/4/2010,41.39,2.826,131.9019677,1041202.13
40,9/4/2010,54.31,2.849,131.9408065,919839.19
40,16-04-2010,43.3,2.885,131.9809,882636.96
40,23-04-2010,45.85,2.895,132.0226667,844958.49
40,30-04-2010,46.5,2.935,132.0644333,816838.31
40,7/5/2010,60.05,2.981,132.1062,1009797.06
40,14-05-2010,45.5,2.983,132.152129,907262.47
40,21-05-2010,56.75,2.961,132.2230323,885613.91
40,28-05-2010,67.88,2.906,132.2939355,1008483.07
40,4/6/2010,65.7,2.857,132.3648387,1052429.03
40,11/6/2010,59.42,2.83,132.4357419,1007574.67
40,18-06-2010,60.97,2.805,132.4733333,973105.3
40,25-06-2010,69.72,2.81,132.4976,940405.03
40,2/7/2010,65.47,2.815,132.5218667,1087578.78
40,9/7/2010,76.67,2.806,132.5461333,1058250.91
40,16-07-2010,74.25,2.796,132.5667742,959229.09
40,23-07-2010,71.79,2.784,132.5825806,922341.82
40,30-07-2010,71.35,2.792,132.5983871,953393.02
40,6/8/2010,69.16,2.792,132.6141935,1057295.87
40,13-08-2010,67.47,2.81,132.63,924011.76
40,20-08-2010,67.05,2.796,132.6616129,932397
40,27-08-2010,62.57,2.77,132.6932258,922328.02
40,3/9/2010,70.66,2.735,132.7248387,976453.34
40,10/9/2010,62.75,2.717,132.7564516,967310.82
40,17-09-2010,55.34,2.716,132.7670667,855046.95
40,24-09-2010,55.63,2.718,132.7619333,844373.31
40,1/10/2010,62.01,2.717,132.7568,891152.33
40,8/10/2010,52.02,2.776,132.7516667,972405.38
40,15-10-2010,44.56,2.878,132.7633548,917883.17
40,22-10-2010,41.25,2.919,132.8170968,882180.91
40,29-10-2010,47.1,2.938,132.8708387,875038.84
40,5/11/2010,36.45,2.938,132.9245806,968270.66
40,12/11/2010,38.5,2.961,132.9783226,935481.32
40,19-11-2010,40.52,3.03,132.9172,852452.93
40,26-11-2010,32.94,3.07,132.8369333,1166142.85
40,3/12/2010,33.6,3.065,132.7566667,1000582.06
40,10/12/2010,21.64,3.132,132.6764,1111215.72
40,17-12-2010,23.01,3.139,132.6804516,1179036.3
40,24-12-2010,24.18,3.15,132.7477419,1648829.18
40,31-12-2010,19.29,3.177,132.8150323,811318.3
40,7/1/2011,24.05,3.193,132.8823226,894280.19
40,14-01-2011,18.55,3.215,132.9510645,771315.62
40,21-01-2011,14.64,3.232,133.0285161,764014.75
40,28-01-2011,9.51,3.243,133.1059677,775910.43
40,4/2/2011,13.29,3.24,133.1834194,904261.65
40,11/2/2011,16.87,3.255,133.260871,931939.52
40,18-02-2011,21.82,3.263,133.3701429,968694.45
40,25-02-2011,16.5,3.281,133.4921429,888869.27
40,4/3/2011,18.49,3.437,133.6141429,977070.62
40,11/3/2011,30.53,3.6,133.7361429,860255.58
40,18-03-2011,35.76,3.634,133.8492258,871024.26
40,25-03-2011,28.89,3.624,133.9587419,834621.39
40,1/4/2011,28.6,3.638,134.0682581,841889.08
40,8/4/2011,34.77,3.72,134.1777742,947753.32
40,15-04-2011,43.69,3.823,134.2784667,874446.32
40,22-04-2011,39.32,3.919,134.3571,965056.4
40,29-04-2011,52.68,3.988,134.4357333,847246.5
40,6/5/2011,50.81,4.078,134.5143667,1016752.55
40,13-05-2011,54.09,4.095,134.593,903864.02
40,20-05-2011,56.38,4.101,134.6803871,907110.83
40,27-05-2011,63.11,4.034,134.7677742,972373.81
40,3/6/2011,66.16,3.973,134.8551613,1075687.74
40,10/6/2011,64.19,3.924,134.9425484,984336.04
40,17-06-2011,59.16,3.873,135.0837333,971422.67
40,24-06-2011,62.59,3.851,135.2652667,977103.64
40,1/7/2011,65.25,3.815,135.4468,1048866.3
40,8/7/2011,67.86,3.784,135.6283333,1107366.06
40,15-07-2011,68.9,3.827,135.7837419,953252.14
40,22-07-2011,73.34,3.882,135.8738387,980642.1
40,29-07-2011,67.45,3.898,135.9639355,929096.9
40,5/8/2011,68.1,3.903,136.0540323,1063818.2
40,12/8/2011,68.3,3.88,136.144129,955506.95
40,19-08-2011,64.05,3.82,136.183129,943237.12
40,26-08-2011,65.01,3.796,136.2136129,969611.3
40,2/9/2011,63.79,3.784,136.2440968,957298.26
40,9/9/2011,64.83,3.809,136.2745806,1021391.99
40,16-09-2011,58.28,3.809,136.3145,890661.79
40,23-09-2011,54.09,3.758,136.367,876583.98
40,30-09-2011,63.45,3.684,136.4195,912857.1
40,7/10/2011,50.21,3.633,136.472,1070389.98
40,14-10-2011,53.9,3.583,136.5150968,936751.68
40,21-10-2011,51.61,3.618,136.5017742,942319.65
40,28-10-2011,42.09,3.604,136.4884516,941675.95
40,4/11/2011,35.4,3.586,136.475129,1011321.18
40,11/11/2011,40.75,3.57,136.4618065,1037687.07
40,18-11-2011,41.85,3.571,136.4666667,905399.99
40,25-11-2011,32.76,3.536,136.4788,1230011.95
40,2/12/2011,38.51,3.501,136.4909333,1059676.62
40,9/12/2011,34.48,3.47,136.5030667,1158708.98
40,16-12-2011,29.53,3.445,136.5335161,1198670.19
40,23-12-2011,24.46,3.413,136.5883871,1601585.7
40,30-12-2011,18.75,3.402,136.6432581,908853.15
40,6/1/2012,23.29,3.439,136.698129,954576.86
40,13-01-2012,25.9,3.523,136.753,780607.52
40,20-01-2012,14.02,3.542,136.8564194,811365.42
40,27-01-2012,22.91,3.568,136.9598387,770157.29
40,3/2/2012,27.86,3.633,137.0632581,979552.34
40,10/2/2012,23.92,3.655,137.1666774,999785.48
40,17-02-2012,25.56,3.703,137.2583103,975500.87
40,24-02-2012,29.88,3.751,137.3411034,919301.81
40,2/3/2012,23.79,3.827,137.4238966,927732.02
40,9/3/2012,30.58,3.876,137.5066897,954233.87
40,16-03-2012,37.13,3.867,137.5843871,891154.18
40,23-03-2012,52.27,3.889,137.6552903,844490.86
40,30-03-2012,36.25,3.921,137.7261935,871945.64
40,6/4/2012,36.54,3.957,137.7970968,1132064.23
40,13-04-2012,40.65,4.025,137.868,857811.17
40,20-04-2012,55.3,4.046,137.9230667,896979.93
40,27-04-2012,47.51,4.023,137.9781333,875372.91
40,4/5/2012,44.47,3.991,138.0332,993311.59
40,11/5/2012,52.06,3.947,138.0882667,967729.35
40,18-05-2012,57.59,3.899,138.1065806,896295.41
40,25-05-2012,65.25,3.85,138.1101935,991054.49
40,1/6/2012,64.75,3.798,138.1138065,1037464.27
40,8/6/2012,55.78,3.746,138.1174194,1079386.88
40,15-06-2012,63.39,3.683,138.1295333,977950.28
40,22-06-2012,69.32,3.629,138.1629,1033552.18
40,29-06-2012,64.42,3.577,138.1962667,988764.84
40,6/7/2012,69.08,3.538,138.2296333,1182901.56
40,13-07-2012,67.48,3.561,138.263,979848.71
40,20-07-2012,70.45,3.61,138.2331935,968502.38
40,27-07-2012,67.88,3.701,138.2033871,954396.85
40,3/8/2012,70.15,3.698,138.1735806,1068346.76
40,10/8/2012,70.09,3.772,138.1437742,1007906.43
40,17-08-2012,69.41,3.84,138.1857097,969387.48
40,24-08-2012,63.91,3.874,138.2814516,945318.47
40,31-08-2012,66.11,3.884,138.3771935,987264.67
40,7/9/2012,65.06,3.921,138.4729355,1088248.4
40,14-09-2012,59.38,3.988,138.5673,901709.82
40,21-09-2012,54.12,4.056,138.6534,899768.4
40,28-09-2012,50.98,4.018,138.7395,919595.44
40,5/10/2012,57.21,4.027,138.8256,1069112
40,12/10/2012,47.35,4.029,138.9117,982523.26
40,19-10-2012,46.33,4,138.8336129,918170.5
40,26-10-2012,49.65,3.917,138.7281613,921264.52
41,5/2/2010,30.27,2.58,189.3816974,1086533.18
41,12/2/2010,23.04,2.572,189.4642725,1075656.34
41,19-02-2010,24.13,2.55,189.5340998,1052034.74
41,26-02-2010,21.84,2.586,189.6018023,991941.73
41,5/3/2010,32.49,2.62,189.6695049,1063557.49
41,12/3/2010,33.4,2.684,189.7372075,1023997.71
41,19-03-2010,36.7,2.692,189.734262,1006597.69
41,26-03-2010,32.3,2.717,189.7195417,1015196.46
41,2/4/2010,41.31,2.725,189.7048215,1168826.39
41,9/4/2010,37.3,2.75,189.6901012,1082158.21
41,16-04-2010,46.79,2.765,189.6628845,1043388.79
41,23-04-2010,45.29,2.776,189.6190057,1067340.74
41,30-04-2010,40.2,2.766,189.575127,1063960.11
41,7/5/2010,41.5,2.771,189.5312483,1175738.22
41,14-05-2010,40.23,2.788,189.4904116,1116439.02
41,21-05-2010,50.59,2.776,189.467827,1163234.33
41,28-05-2010,56.97,2.737,189.4452425,1246654.24
41,4/6/2010,60.13,2.7,189.422658,1305068.1
41,11/6/2010,63.36,2.684,189.4000734,1217199.39
41,18-06-2010,54.9,2.674,189.4185259,1202963.06
41,25-06-2010,66,2.715,189.4533931,1174209.52
41,2/7/2010,69.39,2.728,189.4882603,1273279.79
41,9/7/2010,60.93,2.711,189.5231276,1176079.59
41,16-07-2010,69.06,2.699,189.6125456,1179788.38
41,23-07-2010,70.77,2.691,189.774698,1192213.87
41,30-07-2010,70.07,2.69,189.9368504,1211136.63
41,6/8/2010,69.21,2.69,190.0990028,1338132.72
41,13-08-2010,70.24,2.723,190.2611552,1285976.53
41,20-08-2010,66.19,2.732,190.2948237,1353838.39
41,27-08-2010,70.59,2.731,190.3284922,1173131.63
41,3/9/2010,64.13,2.773,190.3621607,1223355.5
41,10/9/2010,63.3,2.78,190.3958293,1172672.27
41,17-09-2010,62.4,2.8,190.4688287,1111170.91
41,24-09-2010,60.11,2.793,190.5713264,1110941.78
41,1/10/2010,62.67,2.759,190.6738241,1109216.35
41,8/10/2010,57.1,2.745,190.7763218,1162042.24
41,15-10-2010,49.91,2.762,190.8623087,1133913.33
41,22-10-2010,48.09,2.762,190.9070184,1156003.7
41,29-10-2010,42.16,2.748,190.951728,1144854.56
41,5/11/2010,46.74,2.729,190.9964377,1163878.49
41,12/11/2010,38.99,2.737,191.0411474,1175326.23
41,19-11-2010,31.34,2.758,191.0312172,1172155.28
41,26-11-2010,25.3,2.742,191.0121805,1866681.57
41,3/12/2010,33,2.712,190.9931437,1220115.75
41,10/12/2010,33.9,2.728,190.9741069,1434908.13
41,17-12-2010,31.51,2.778,191.0303376,1627904.68
41,24-12-2010,29.81,2.781,191.1430189,2225016.73
41,31-12-2010,25.19,2.829,191.2557002,1001790.16
41,7/1/2011,23.76,2.882,191.3683815,1153596.53
41,14-01-2011,22.44,2.911,191.4784939,1052609.16
41,21-01-2011,32.7,2.973,191.5731924,1088025.8
41,28-01-2011,32.23,3.008,191.667891,1026439.93
41,4/2/2011,14.56,3.011,191.7625895,1179420.5
41,11/2/2011,16.81,3.037,191.8572881,1150003.36
41,18-02-2011,39.39,3.051,191.9178331,1203399.64
41,25-02-2011,26.1,3.101,191.9647167,1099714.93
41,4/3/2011,34.99,3.232,192.0116004,1229257.7
41,11/3/2011,31.6,3.372,192.058484,1159089.6
41,18-03-2011,40.19,3.406,192.1237981,1115504.26
41,25-03-2011,41.11,3.414,192.1964844,1140578.16
41,1/4/2011,38.16,3.461,192.2691707,1179125.48
41,8/4/2011,42.87,3.532,192.3418571,1206252.12
41,15-04-2011,39.94,3.611,192.4225954,1192982.07
41,22-04-2011,42.86,3.636,192.5234638,1304481.75
41,29-04-2011,39.81,3.663,192.6243322,1178841.05
41,6/5/2011,41.2,3.735,192.7252006,1244956.91
41,13-05-2011,50.29,3.767,192.826069,1270025.74
41,20-05-2011,41.11,3.828,192.831317,1244542.33
41,27-05-2011,50.56,3.795,192.8365651,1278304.33
41,3/6/2011,54.81,3.763,192.8418131,1297584.95
41,10/6/2011,61.1,3.735,192.8470612,1311690.11
41,17-06-2011,62.3,3.697,192.9034759,1289151.84
41,24-06-2011,59.54,3.661,192.9982655,1244381.98
41,1/7/2011,67.01,3.597,193.0930552,1333347.78
41,8/7/2011,68.49,3.54,193.1878448,1338862.58
41,15-07-2011,68.18,3.532,193.3125484,1245772.7
41,22-07-2011,74.11,3.545,193.5120367,1292830.93
41,29-07-2011,71.3,3.547,193.711525,1248330.1
41,5/8/2011,72.19,3.554,193.9110133,1402233.69
41,12/8/2011,67.65,3.542,194.1105017,1356689.88
41,19-08-2011,70.55,3.499,194.2500634,1412959.97
41,26-08-2011,71.61,3.485,194.3796374,1328740.71
41,2/9/2011,70.37,3.511,194.5092113,1283849.38
41,9/9/2011,58.31,3.566,194.6387853,1280958.97
41,16-09-2011,54.82,3.596,194.7419707,1197019.39
41,23-09-2011,55.06,3.581,194.8099713,1173059.79
41,30-09-2011,61.77,3.538,194.8779718,1160619.61
41,7/10/2011,58.74,3.498,194.9459724,1277882.77
41,14-10-2011,47.43,3.491,195.0261012,1247130.22
41,21-10-2011,45.62,3.548,195.1789994,1214944.29
41,28-10-2011,37.02,3.55,195.3318977,1274463.02
41,4/11/2011,35.04,3.527,195.4847959,1315684.86
41,11/11/2011,32.87,3.505,195.6376941,1302499.23
41,18-11-2011,36.64,3.479,195.7184713,1230118.02
41,25-11-2011,36.37,3.424,195.7704,1906713.35
41,2/12/2011,34.53,3.378,195.8223287,1292436.23
41,9/12/2011,17.05,3.331,195.8742575,1548661.45
41,16-12-2011,25.01,3.266,195.9841685,1682368.32
41,23-12-2011,25.59,3.173,196.1713893,2263722.68
41,30-12-2011,34.12,3.119,196.3586101,1264014.16
41,6/1/2012,37.21,3.095,196.5458309,1208191.61
41,13-01-2012,27.49,3.077,196.7330517,1134767.28
41,20-01-2012,31.56,3.055,196.7796652,1116295.24
41,27-01-2012,33.15,3.038,196.8262786,1079398.81
41,3/2/2012,31.65,3.031,196.8728921,1208825.6
41,10/2/2012,22,3.103,196.9195056,1238844.56
41,17-02-2012,22.52,3.113,196.9432711,1330451.46
41,24-02-2012,27.89,3.129,196.9499007,1224915.66
41,2/3/2012,27.39,3.191,196.9565303,1239813.26
41,9/3/2012,35.3,3.286,196.9631599,1243814.77
41,16-03-2012,47.76,3.486,197.0457208,1201511.62
41,23-03-2012,44.04,3.664,197.2295234,1215354.38
41,30-03-2012,51.56,3.75,197.4133259,1239423.19
41,6/4/2012,48.48,3.854,197.5971285,1460234.31
41,13-04-2012,46.84,3.901,197.780931,1323004.73
41,20-04-2012,43.57,3.936,197.7227385,1220815.33
41,27-04-2012,57.66,3.927,197.664546,1248950.65
41,4/5/2012,52.86,3.903,197.6063534,1359770.73
41,11/5/2012,50.22,3.87,197.5481609,1353285.1
41,18-05-2012,55.24,3.837,197.5553137,1331514.44
41,25-05-2012,54.89,3.804,197.5886046,1424500.47
41,1/6/2012,57.29,3.764,197.6218954,1374891.36
41,8/6/2012,65.11,3.741,197.6551863,1436383.84
41,15-06-2012,64.92,3.723,197.692292,1384584.59
41,22-06-2012,66.88,3.735,197.7389345,1386407.17
41,29-06-2012,76.54,3.693,197.785577,1355600.01
41,6/7/2012,74.47,3.646,197.8322195,1456300.89
41,13-07-2012,67.24,3.613,197.8788621,1332594.07
41,20-07-2012,74.06,3.585,197.9290378,1347175.93
41,27-07-2012,73.31,3.57,197.9792136,1344723.97
41,3/8/2012,73.16,3.528,198.0293893,1439607.35
41,10/8/2012,71.73,3.509,198.0795651,1504545.94
41,17-08-2012,65.77,3.545,198.1001057,1560590.05
41,24-08-2012,69.07,3.558,198.0984199,1464462.85
41,31-08-2012,71.56,3.556,198.0967341,1360517.52
41,7/9/2012,67.41,3.596,198.0950484,1392143.82
41,14-09-2012,59.39,3.659,198.1267184,1306644.25
41,21-09-2012,59.81,3.765,198.358523,1276609.36
41,28-09-2012,56.08,3.789,198.5903276,1307928.01
41,5/10/2012,50.14,3.779,198.8221322,1400160.95
41,12/10/2012,39.38,3.76,199.0539368,1409544.97
41,19-10-2012,49.56,3.75,199.1481963,1326197.24
41,26-10-2012,41.8,3.686,199.2195317,1316542.59
42,5/2/2010,54.34,2.962,126.4420645,543384.01
42,12/2/2010,49.96,2.828,126.4962581,575709.96
42,19-02-2010,58.22,2.915,126.5262857,508794.87
42,26-02-2010,52.77,2.825,126.5522857,491510.58
42,5/3/2010,55.92,2.877,126.5782857,554972.42
42,12/3/2010,52.33,3.034,126.6042857,588363.62
42,19-03-2010,61.46,3.054,126.6066452,519914.1
42,26-03-2010,60.05,2.98,126.6050645,478021.68
42,2/4/2010,63.66,3.086,126.6034839,505907.41
42,9/4/2010,65.29,3.004,126.6019032,582552.26
42,16-04-2010,69.74,3.109,126.5621,549528.16
42,23-04-2010,66.42,3.05,126.4713333,492364.77
42,30-04-2010,69.76,3.105,126.3805667,477615.87
42,7/5/2010,71.06,3.127,126.2898,582846.22
42,14-05-2010,73.88,3.145,126.2085484,564345.55
42,21-05-2010,78.32,3.12,126.1843871,504403.16
42,28-05-2010,76.67,3.058,126.1602258,484097.03
42,4/6/2010,82.82,2.941,126.1360645,556046.12
42,11/6/2010,89.67,3.057,126.1119032,607218.6
42,18-06-2010,83.49,2.935,126.114,529418.64
42,25-06-2010,90.32,3.084,126.1266,484327.56
42,2/7/2010,92.89,2.978,126.1392,507168.8
42,9/7/2010,91.03,3.1,126.1518,570069.48
42,16-07-2010,91.8,2.971,126.1498065,558837.27
42,23-07-2010,88.44,3.112,126.1283548,491115.86
42,30-07-2010,85.03,3.017,126.1069032,469598.57
42,6/8/2010,86.13,3.123,126.0854516,579544.21
42,13-08-2010,88.37,3.049,126.064,583079.97
42,20-08-2010,89.88,3.041,126.0766452,500945.63
42,27-08-2010,84.99,3.022,126.0892903,465993.51
42,3/9/2010,83.8,3.087,126.1019355,524658.06
42,10/9/2010,84.04,2.961,126.1145806,589091.04
42,17-09-2010,85.52,3.028,126.1454667,536871.58
42,24-09-2010,85.75,2.939,126.1900333,492262.96
42,1/10/2010,86.01,3.001,126.2346,481523.93
42,8/10/2010,77.04,2.924,126.2791667,599759.45
42,15-10-2010,75.48,3.08,126.3266774,559285.35
42,22-10-2010,68.12,3.014,126.3815484,522467.51
